"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","975","BK-149: POST /atcs works for all layer values (UI, API, Unit)","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","238","BK-14: POST /api/v1/modules/{id}/user-stories rejects title < 3 → 422","sandbox","2026-07-09","passed","2026-07-09","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","292","BK-8: POST /api/v1/workspaces/{id}/projects creates project → 201","sandbox","2026-07-09","passed","2026-07-09","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","237","BK-8: POST /api/v1/workspaces/{id}/projects rejects name < 3 → 422","sandbox","2026-07-09","passed","2026-07-09","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","554","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","232","BK-14: POST /api/v1/modules/{id}/user-stories rejects empty body → 422","sandbox","2026-07-09","passed","2026-07-09","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","691","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","257","BK-8: POST /api/v1/workspaces/{id}/projects rejects non-member → 403","sandbox","2026-07-09","passed","2026-07-09","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","195","BK-166: GET /api/v1/me returns 401 without auth","sandbox","2026-07-09","passed","2026-07-09","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","640","BK-8: POST /api/v1/workspaces/{id}/projects rejects duplicate slug → 409","sandbox","2026-07-09","passed","2026-07-09","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","1209","BK-154: POST /atcs validates request body boundaries","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","561","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","573","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","572","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","254","BK-14: POST /api/v1/modules/{id}/user-stories returns 404 for non-existent module","sandbox","2026-07-09","passed","2026-07-09","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","822","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","2","BK-150: POST /atcs rejects token lacking atc:write scope with 403","sandbox","2026-07-09","skipped","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","194","BK-171: POST /api/v1/imports returns 401 without auth","sandbox","2026-07-09","passed","2026-07-09","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","272","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","328","BK-166: GET /api/v1/me returns user info with valid PAT token","sandbox","2026-07-09","passed","2026-07-09","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","1270","BK-153: POST /atcs rejects steps with non-increasing positions","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","565","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","sandbox","2026-07-09","passed","2026-07-09","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","189","BK-14: POST /api/v1/modules/{id}/user-stories returns 401 without auth","sandbox","2026-07-09","passed","2026-07-09","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","215","BK-166: POST /api/v1/auth/check-email returns exists+confirmed for existing user","sandbox","2026-07-09","passed","2026-07-09","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","232","BK-4: POST /api/v1/workspaces rejects name < 3 chars → 422","sandbox","2026-07-09","passed","2026-07-09","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","259","BK-173: POST /api/v1/imports rejects missing jql → 422","sandbox","2026-07-09","passed","2026-07-09","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","405","BK-166: POST /api/v1/auth/signin with valid credentials returns user+session+PAT","sandbox","2026-07-09","passed","2026-07-09","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","345","BK-173: POST /api/v1/imports rejects empty body → 422","sandbox","2026-07-09","passed","2026-07-09","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","716","BK-169: GET /api/v1/imports/{id} returns job status","sandbox","2026-07-09","failed","2026-07-09","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","302","BK-166: POST /api/v1/auth/signin with wrong password returns 401","sandbox","2026-07-09","passed","2026-07-09","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
