"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","249","BK-14: POST /api/v1/modules/{id}/user-stories returns 404 for non-existent module","sandbox","2026-08-05","passed","2026-08-05","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","542","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","236","BK-xxx: POST /tests rejects 201-character title with 422","integration","2026-08-05","passed","2026-08-05","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","221","BK-173: POST /api/v1/imports rejects missing project_id → 422","sandbox","2026-08-05","passed","2026-08-05","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","286","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","194","BK-166: POST /api/v1/auth/check-email returns exists+confirmed for existing user","sandbox","2026-08-05","passed","2026-08-05","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","361","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","277","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","241","BK-150: POST /atcs rejects token lacking atc:write scope with 403","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","118","BK-150: POST /atcs rejects token lacking atc:write scope with 403","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","247","BK-xxx: POST /tests rejects whitespace-only title with 422","integration","2026-08-05","passed","2026-08-05","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","241","BK-4: POST /workspaces rejects reserved slug → 422","integration","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","211","BK-14: POST /api/v1/modules/{id}/user-stories rejects empty body → 422","sandbox","2026-08-05","passed","2026-08-05","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","189","BK-166: POST /api/v1/auth/signin with non-existent email returns 401","sandbox","2026-08-05","passed","2026-08-05","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","242","BK-8: POST /workspaces/{id}/projects rejects name < 3 → 422","integration","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","1283","BK-153: POST /atcs rejects steps with non-increasing positions","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","114","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","330","BK-xxx: POST /tests returns 404 for non-existent ATC IDs","integration","2026-08-05","failed","2026-08-05","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","560","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","520","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","550","BK-4: POST /workspaces rejects duplicate slug → 409","integration","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","241","BK-173: POST /api/v1/imports rejects missing jql → 422","sandbox","2026-08-05","passed","2026-08-05","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","570","BK-4: DB persistence — created workspace appears in GET /workspaces list","integration","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","287","BK-xxx: POST /tests rejects unauthenticated request with 401","integration","2026-08-05","passed","2026-08-05","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","59","BK-166: Unauthenticated request returns 401","integration","2026-08-05","passed","2026-08-05","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","132","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","218","BK-246: Workspace isolation — defects scoped to correct workspace","integration","2026-08-05","failed","2026-08-05","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","253","BK-8: POST /api/v1/workspaces/{id}/projects creates project → 201","sandbox","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","298","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","429","BK-149: POST /atcs works for all layer values (UI, API, Unit)","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","553","BK-153: POST /atcs rejects steps with non-increasing positions","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","10","Global Teardown: generate reports and sync TMS","global-teardown","2026-08-05","passed","2026-08-05","","teardown/global.teardown.ts","",""
"","295","BK-156: PATCH /atcs/{id} happy path with X-If-Match","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","220","BK-241: Auth boundary — permanent auth failure stops retries","integration","2026-08-05","failed","2026-08-05","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","254","BK-166: POST /api/v1/auth/signin with wrong password returns 401","sandbox","2026-08-05","passed","2026-08-05","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","683","BK-xxx: POST /tests allows duplicate ATC IDs in chain","integration","2026-08-05","failed","2026-08-05","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","284","BK-152: POST /atcs rejects module outside user story subtree with 422","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","358","BK-166: POST /api/v1/auth/signin with valid credentials returns user+session+PAT","sandbox","2026-08-05","passed","2026-08-05","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","505","BK-8: POST /api/v1/workspaces/{id}/projects rejects duplicate slug → 409","sandbox","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","57","BK-150: POST /atcs rejects invalid token with 401","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","238","BK-8: POST /api/v1/workspaces/{id}/projects rejects non-member → 403","sandbox","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","550","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","227","BK-xxx: POST /tests rejects empty title with 422","integration","2026-08-05","passed","2026-08-05","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","132","BK-152: POST /atcs rejects module outside user story subtree with 422","integration","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","261","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","sandbox","2026-08-05","passed","2026-08-05","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","806","API Setup: authenticate via API","api-setup","2026-08-05","passed","2026-08-05","","setup/api-auth.setup.ts","",""
"","268","BK-4: POST /api/v1/workspaces rejects name < 3 chars → 422","sandbox","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","611","BK-4: POST /api/v1/workspaces rejects duplicate slug → 409","sandbox","2026-08-05","passed","2026-08-05","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","201","BK-166: GET /api/v1/me returns 401 without auth","sandbox","2026-08-05","passed","2026-08-05","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
