"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","535","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","349","BK-305: POST /tests allows duplicate ATC IDs in chain","integration","2026-08-17","passed","2026-08-17","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","230","BK-14: POST /api/v1/modules/{id}/user-stories rejects empty body → 422","sandbox","2026-08-17","passed","2026-08-17","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","1154","BK-153: POST /atcs rejects steps with non-increasing positions","sandbox","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","317","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","sandbox","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","380","BK-202: Workspace list accessible via API","e2e","2026-08-17","passed","2026-08-17","BK-3: Dashboard E2E","e2e/dashboard/dashboard.test.ts","",""
"","929","API Setup: authenticate via API","api-setup","2026-08-17","passed","2026-08-17","","setup/api-auth.setup.ts","",""
"","242","BK-8: POST /api/v1/workspaces/{id}/projects rejects non-member → 403","sandbox","2026-08-17","passed","2026-08-17","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","369","BK-4: POST /workspaces creates workspace with name+slug → 201","integration","2026-08-17","passed","2026-08-17","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","521","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","244","BK-14: POST /api/v1/modules/{id}/user-stories returns 404 for non-existent module","sandbox","2026-08-17","passed","2026-08-17","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","906","BK-149: POST /atcs works for all layer values (UI, API, Unit)","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","259","BK-14: POST /api/v1/modules/{id}/user-stories creates story → 201","sandbox","2026-08-17","passed","2026-08-17","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","1","BK-240: Re-sync idempotency — no duplicate external items","integration","2026-08-17","skipped","2026-08-17","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","484","BK-8: POST /workspaces/{id}/projects rejects duplicate name → 409","integration","2026-08-17","passed","2026-08-17","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","497","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","579","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","sandbox","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","524","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","229","BK-4: POST /workspaces rejects reserved slug → 422","integration","2026-08-17","passed","2026-08-17","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","227","BK-173: POST /api/v1/imports rejects missing jql → 422","sandbox","2026-08-17","passed","2026-08-17","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","393","BK-166: Get current user with valid token from api-state.json","integration","2026-08-17","passed","2026-08-17","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","472","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","234","BK-14: POST /modules/{id}/user-stories rejects empty body → 422","integration","2026-08-17","passed","2026-08-17","BK-14: User Stories API","integration/user-story/user-story.test.ts","",""
"","1","BK-246: Workspace isolation — defects scoped to correct workspace","integration","2026-08-17","skipped","2026-08-17","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","1196","BK-153: POST /atcs rejects steps with non-increasing positions","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","231","BK-173: POST /api/v1/imports rejects empty body → 422","sandbox","2026-08-17","passed","2026-08-17","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","268","BK-169: POST /api/v1/imports with valid project_id + jql returns 202 + job_id","sandbox","2026-08-17","passed","2026-08-17","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","391","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","sandbox","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","699","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","601","BK-156: PATCH /atcs/{id} happy path with X-If-Match","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","352","BK-166: POST /api/v1/auth/signin with valid credentials returns user+session+PAT","sandbox","2026-08-17","passed","2026-08-17","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","230","BK-150: POST /atcs rejects token lacking atc:write scope with 403","integration","2026-08-17","passed","2026-08-17","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","234","BK-4: POST /api/v1/workspaces rejects reserved slug → 422","sandbox","2026-08-17","passed","2026-08-17","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","2","BK-234: Auto-sync — new defect syncs and carries external ID","integration","2026-08-17","skipped","2026-08-17","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","317","BK-166: POST /api/v1/auth/check-email returns exists+confirmed for existing user","sandbox","2026-08-17","passed","2026-08-17","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
