"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","201","BK-166: POST /api/v1/auth/check-email returns exists+confirmed for existing user","sandbox","2026-08-10","passed","2026-08-10","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","153","BK-8: POST /workspaces/{id}/projects creates project → 201","integration","2026-08-10","passed","2026-08-10","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","315","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","integration","2026-08-10","passed","2026-08-10","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","57","BK-4: POST /workspaces rejects unauthenticated → 401","integration","2026-08-10","passed","2026-08-10","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","126","BK-14: POST /modules/{id}/user-stories rejects title < 3 → 422","integration","2026-08-10","passed","2026-08-10","BK-14: User Stories API","integration/user-story/user-story.test.ts","",""
"","252","BK-4: POST /api/v1/workspaces creates workspace with name+slug → 201","sandbox","2026-08-10","passed","2026-08-10","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","114","BK-8: POST /workspaces/{id}/projects rejects name < 3 → 422","integration","2026-08-10","passed","2026-08-10","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","708","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","integration","2026-08-10","passed","2026-08-10","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","759","BK-166: Re-authenticate and obtain new token","integration","2026-08-10","passed","2026-08-10","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","1103","BK-153: POST /atcs rejects steps with non-increasing positions","integration","2026-08-10","passed","2026-08-10","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","274","BK-14: POST /api/v1/modules/{id}/user-stories returns 404 for non-existent module","sandbox","2026-08-10","passed","2026-08-10","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","218","BK-173: POST /api/v1/imports rejects missing jql → 422","sandbox","2026-08-10","passed","2026-08-10","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","326","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","sandbox","2026-08-10","passed","2026-08-10","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","210","BK-150: POST /atcs rejects token lacking atc:write scope with 403","integration","2026-08-10","passed","2026-08-10","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","190","BK-241: Auth boundary — permanent auth failure stops retries","integration","2026-08-10","failed","2026-08-10","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","224","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","sandbox","2026-08-10","passed","2026-08-10","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
