"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","267","BK-8: POST /workspaces/{id}/projects rejects non-member → 403","integration","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-08-12","passed","2026-08-12","","setup/global.setup.ts","",""
"","873","BK-149: POST /atcs works for all layer values (UI, API, Unit)","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","657","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","236","BK-4: POST /workspaces rejects reserved slug → 422","integration","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","512","BK-4: POST /api/v1/workspaces rejects duplicate slug → 409","sandbox","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","525","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","262","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","216","BK-4: POST /api/v1/workspaces rejects reserved slug → 422","sandbox","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","464","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","1196","BK-153: POST /atcs rejects steps with non-increasing positions","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","141","BK-307: POST /tests rejects 201-character title with 422","integration","2026-08-12","passed","2026-08-12","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","225","BK-150: POST /atcs rejects token lacking atc:write scope with 403","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","675","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","312","BK-152: POST /atcs rejects module outside user story subtree with 422","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","445","BK-234: Auto-sync — new defect syncs and carries external ID","integration","2026-08-12","failed","2026-08-12","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","255","BK-173: POST /api/v1/imports rejects empty body → 422","sandbox","2026-08-12","passed","2026-08-12","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","271","BK-4: POST /api/v1/workspaces creates workspace with name+slug → 201","sandbox","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","237","BK-8: POST /api/v1/workspaces/{id}/projects rejects non-member → 403","sandbox","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","274","BK-166: POST /api/v1/auth/signin with wrong password returns 401","sandbox","2026-08-12","passed","2026-08-12","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","561","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","293","BK-247: External link — synced defect carries link back to Bunkai","integration","2026-08-12","failed","2026-08-12","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","536","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","516","BK-4: POST /workspaces rejects duplicate slug → 409","integration","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","179","BK-14: POST /api/v1/modules/{id}/user-stories returns 401 without auth","sandbox","2026-08-12","passed","2026-08-12","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","127","BK-307: POST /tests rejects whitespace-only title with 422","integration","2026-08-12","passed","2026-08-12","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","766","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","311","BK-14: POST /modules/{id}/user-stories rejects title < 3 → 422","integration","2026-08-12","passed","2026-08-12","BK-14: User Stories API","integration/user-story/user-story.test.ts","",""
"","558","BK-4: DB persistence — created workspace appears in GET /workspaces list","integration","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","301","BK-241: Auth boundary — permanent auth failure stops retries","integration","2026-08-12","failed","2026-08-12","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","125","BK-307: POST /tests rejects empty title with 422","integration","2026-08-12","passed","2026-08-12","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","189","BK-150: POST /atcs rejects unauthenticated request with 401","integration","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","301","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","sandbox","2026-08-12","passed","2026-08-12","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","486","BK-8: POST /api/v1/workspaces/{id}/projects rejects duplicate slug → 409","sandbox","2026-08-12","passed","2026-08-12","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
