"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1142","BK-305: POST /tests creates a test chaining 3 ATCs","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","1","BK-247: External link — synced defect carries link back to Bunkai","smoke","2026-09-24","skipped","2026-09-24","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","1","BK-241: Auth boundary — permanent auth failure stops retries","integration","2026-09-24","skipped","2026-09-24","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","589","BK-4: DB persistence — created workspace appears in GET /workspaces list","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","250","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","754","Session token resolves the current user","e2e","2026-09-24","passed","2026-09-24","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","582","BK-4: POST /workspaces rejects duplicate slug → 409","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","273","BK-4: POST /workspaces rejects reserved slug → 422","integration","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","226","BK-307: POST /tests rejects empty title with 422","integration","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","3","BK-8: POST /workspaces/{id}/projects rejects non-member → 403","integration","2026-09-24","skipped","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","252","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","integration","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","1710","Landing page loads with an authenticated session","e2e","2026-09-24","passed","2026-09-24","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
