"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","654","BK-166: POST /api/v1/auth/signin with valid credentials returns user+session+PAT","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","222","BK-166: POST /api/v1/auth/signin with non-existent email returns 401","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","362","BK-166: POST /api/v1/auth/check-email returns exists+confirmed for existing user","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","334","BK-166: POST /api/v1/auth/signin with wrong password returns 401","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","246","BK-166: POST /api/v1/auth/check-email returns exists=false for unknown email","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","183","BK-166: GET /api/v1/me returns 401 without auth","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","578","BK-166: GET /api/v1/me returns user info with valid PAT token","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","771","BK-166: signin PAT can be used to authenticate subsequent API calls","sandbox","2026-07-01","passed","2026-07-01","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
