"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","804","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-07-03","passed","2026-07-03","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","645","BK-166: POST /api/v1/auth/signin with valid credentials returns user+session+PAT","sandbox","2026-07-03","passed","2026-07-03","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","218","BK-8: POST /api/v1/workspaces/{id}/projects rejects name < 3 → 422","sandbox","2026-07-03","passed","2026-07-03","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","865","BK-166: signin PAT can be used to authenticate subsequent API calls","sandbox","2026-07-03","passed","2026-07-03","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","262","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","sandbox","2026-07-03","passed","2026-07-03","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","223","BK-4: POST /api/v1/workspaces rejects name < 3 chars → 422","sandbox","2026-07-03","passed","2026-07-03","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","521","BK-8: POST /api/v1/workspaces/{id}/projects rejects duplicate slug → 409","sandbox","2026-07-03","passed","2026-07-03","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","227","BK-4: POST /api/v1/workspaces rejects reserved slug → 422","sandbox","2026-07-03","passed","2026-07-03","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","211","BK-166: POST /api/v1/auth/signin with non-existent email returns 401","sandbox","2026-07-03","passed","2026-07-03","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","569","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","sandbox","2026-07-03","passed","2026-07-03","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
