"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","235","BK-173: POST /api/v1/imports rejects empty body → 422","sandbox","2026-08-11","passed","2026-08-11","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","193","BK-171: POST /api/v1/imports returns 401 without auth","sandbox","2026-08-11","passed","2026-08-11","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","857","BK-149: POST /atcs works for all layer values (UI, API, Unit)","integration","2026-08-11","passed","2026-08-11","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","241","BK-247: External link — synced defect carries link back to Bunkai","integration","2026-08-11","failed","2026-08-11","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","252","BK-306: POST /tests rejects empty atc_ids with 422","integration","2026-08-11","passed","2026-08-11","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","201","BK-150: POST /atcs rejects unauthenticated request with 401","integration","2026-08-11","passed","2026-08-11","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","201","BK-150: POST /atcs rejects invalid token with 401","sandbox","2026-08-11","passed","2026-08-11","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","315","BK-308: POST /tests returns 404 for non-existent ATC IDs","integration","2026-08-11","passed","2026-08-11","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","543","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","sandbox","2026-08-11","passed","2026-08-11","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","241","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","sandbox","2026-08-11","passed","2026-08-11","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
