"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","339","BK-4: POST /workspaces rejects duplicate slug → 409","integration","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","226","BK-150: POST /atcs rejects token lacking atc:write scope with 403","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","206","BK-173: POST /api/v1/imports rejects missing project_id → 422","sandbox","2026-08-16","passed","2026-08-16","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","220","BK-14: POST /api/v1/modules/{id}/user-stories rejects title < 3 → 422","sandbox","2026-08-16","passed","2026-08-16","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","843","BK-309: POST /tests with Idempotency-Key returns same test on retry","integration","2026-08-16","passed","2026-08-16","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","570","BK-150: POST /atcs rejects invalid token with 401","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","885","BK-149: POST /atcs works for all layer values (UI, API, Unit)","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","464","BK-4: POST /api/v1/workspaces rejects duplicate slug → 409","sandbox","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","500","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","287","BK-14: POST /api/v1/modules/{id}/user-stories creates story → 201","sandbox","2026-08-16","passed","2026-08-16","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","502","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","628","BK-166: signin PAT can be used to authenticate subsequent API calls","sandbox","2026-08-16","passed","2026-08-16","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","384","BK-166: Get current user with valid token from api-state.json","integration","2026-08-16","passed","2026-08-16","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","104","BK-4: POST /workspaces rejects name < 3 chars → 422","integration","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","235","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","282","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","72","BK-4: POST /workspaces rejects unauthenticated → 401","integration","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","1282","BK-305: POST /tests creates a test chaining 3 ATCs","integration","2026-08-16","passed","2026-08-16","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","2","BK-241: Auth boundary — permanent auth failure stops retries","integration","2026-08-16","skipped","2026-08-16","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","226","BK-4: POST /workspaces creates workspace with name+slug → 201","integration","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","542","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","333","BK-166: GET /api/v1/me returns user info with valid PAT token","sandbox","2026-08-16","passed","2026-08-16","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","841","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","574","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","243","BK-8: POST /api/v1/workspaces/{id}/projects rejects non-member → 403","sandbox","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","120","BK-4: POST /workspaces rejects reserved slug → 422","integration","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","240","BK-169: GET /api/v1/imports/{id} returns job status","sandbox","2026-08-16","passed","2026-08-16","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","2","Global Setup: prepare environment","global-setup","2026-08-16","passed","2026-08-16","","setup/global.setup.ts","",""
"","178","BK-166: POST /api/v1/auth/check-email returns exists=false for unknown email","sandbox","2026-08-16","passed","2026-08-16","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","328","BK-14: POST /api/v1/modules/{id}/user-stories rejects empty body → 422","sandbox","2026-08-16","passed","2026-08-16","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","628","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","1276","BK-201: Dashboard loads with authenticated session","e2e","2026-08-16","passed","2026-08-16","BK-3: Dashboard E2E","e2e/dashboard/dashboard.test.ts","",""
"","202","BK-14: POST /api/v1/modules/{id}/user-stories returns 401 without auth","sandbox","2026-08-16","passed","2026-08-16","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","466","BK-166: Reject login with invalid credentials","integration","2026-08-16","passed","2026-08-16","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","510","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","785","BK-149: POST /atcs works for all layer values (UI, API, Unit)","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","548","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","584","BK-202: User info accessible via API with session token","e2e","2026-08-16","passed","2026-08-16","BK-3: Dashboard E2E","e2e/dashboard/dashboard.test.ts","",""
"","313","BK-152: POST /atcs rejects module outside user story subtree with 422","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","201","BK-166: Unauthenticated request returns 401","integration","2026-08-16","passed","2026-08-16","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","268","BK-4: POST /api/v1/workspaces creates workspace with name+slug → 201","sandbox","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","304","BK-14: POST /modules/{id}/user-stories rejects empty body → 422","integration","2026-08-16","passed","2026-08-16","BK-14: User Stories API","integration/user-story/user-story.test.ts","",""
"","4535","UI Setup: authenticate via UI","ui-setup","2026-08-16","passed","2026-08-16","","setup/ui-auth.setup.ts","",""
"","217","BK-8: POST /api/v1/workspaces/{id}/projects rejects name < 3 → 422","sandbox","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.sandbox.ts","",""
"","229","BK-14: POST /api/v1/modules/{id}/user-stories returns 404 for non-existent module","sandbox","2026-08-16","passed","2026-08-16","BK-14: User Story CRUD API","integration/user-story/user-story.sandbox.ts","",""
"","141","BK-8: POST /workspaces/{id}/projects rejects non-member → 403","integration","2026-08-16","passed","2026-08-16","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","270","BK-14: POST /modules/{id}/user-stories returns 404 for non-existent module","integration","2026-08-16","passed","2026-08-16","BK-14: User Stories API","integration/user-story/user-story.test.ts","",""
"","1347","BK-153: POST /atcs rejects steps with non-increasing positions","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","0","BK-247: External link — synced defect carries link back to Bunkai","integration","2026-08-16","skipped","2026-08-16","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","259","BK-169: POST /api/v1/imports with valid project_id + jql returns 202 + job_id","sandbox","2026-08-16","passed","2026-08-16","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","295","BK-308: POST /tests returns 404 for non-existent ATC IDs","integration","2026-08-16","passed","2026-08-16","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","490","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","467","BK-14: POST /modules/{id}/user-stories creates story → 201","integration","2026-08-16","passed","2026-08-16","BK-14: User Stories API","integration/user-story/user-story.test.ts","",""
"","161","BK-166: GET /api/v1/me returns 401 without auth","sandbox","2026-08-16","passed","2026-08-16","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","638","BK-156: PATCH /atcs/{id} happy path with X-If-Match","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","412","BK-202: Workspace list accessible via API","e2e","2026-08-16","passed","2026-08-16","BK-3: Dashboard E2E","e2e/dashboard/dashboard.test.ts","",""
"","511","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","360","BK-166: POST /api/v1/auth/signin with valid credentials returns user+session+PAT","sandbox","2026-08-16","passed","2026-08-16","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","181","BK-310: POST /tests rejects unauthenticated request with 401","integration","2026-08-16","passed","2026-08-16","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","223","BK-173: POST /api/v1/imports rejects empty body → 422","sandbox","2026-08-16","passed","2026-08-16","BK-17: Jira Import API","integration/jira-import/jira-import.sandbox.ts","",""
"","489","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","193","BK-150: POST /atcs rejects invalid token with 401","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","1071","BK-154: POST /atcs validates request body boundaries","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","216","BK-166: POST /api/v1/auth/check-email returns exists+confirmed for existing user","sandbox","2026-08-16","passed","2026-08-16","BK-166: Auth email+password sign-in API","integration/auth/auth-signin.sandbox.ts","",""
"","553","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","integration","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","2","BK-240: Re-sync idempotency — no duplicate external items","integration","2026-08-16","skipped","2026-08-16","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","236","BK-307: POST /tests rejects empty title with 422","integration","2026-08-16","passed","2026-08-16","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","493","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","206","BK-150: POST /atcs rejects unauthenticated request with 401","sandbox","2026-08-16","passed","2026-08-16","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
