"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","62","BK-150: POST /atcs rejects invalid token with 401","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","0","UPEX-100: should get current user with valid token","integration","2026-07-01","skipped","2026-07-01","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","0","UPEX-100: should be able to re-authenticate","integration","2026-07-01","skipped","2026-07-01","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","4","Global Teardown: generate reports and sync TMS","global-teardown","2026-07-01","passed","2026-07-01","","teardown/global.teardown.ts","",""
"","304","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","69","BK-150: POST /atcs rejects unauthenticated request with 401","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","3","Global Setup: prepare environment","global-setup","2026-07-01","passed","2026-07-01","","setup/global.setup.ts","",""
"","147","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","505","BK-154: POST /atcs validates request body boundaries","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","532","BK-153: POST /atcs rejects steps with non-increasing positions","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","351","BK-156: PATCH /atcs/{id} happy path with X-If-Match","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","131","BK-152: POST /atcs rejects module outside user story subtree with 422","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","499","BK-149: POST /atcs works for all layer values (UI, API, Unit)","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","128","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","0","BK-150: POST /atcs rejects token lacking atc:write scope with 403","sandbox","2026-07-01","skipped","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","385","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","2357","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","253","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","1","UPEX-100: should fail without token","integration","2026-07-01","skipped","2026-07-01","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","183","API Setup: authenticate via API","api-setup","2026-07-01","failed","2026-07-01","","setup/api-auth.setup.ts","",""
"","269","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","278","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","342","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
"","244","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","sandbox","2026-07-01","passed","2026-07-01","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.sandbox.ts","",""
